Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible vegetables,2019-12-04,2019,Q4,12,4,2019-12-05,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Manchester,1,1091
Vegetable products/Edible vegetables,2019-12-04,2019,Q4,12,4,2019-12-05,India,2019-12-05,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Manchester,1,1050
Vegetable products/Edible vegetables,2019-12-04,2019,Q4,12,4,2019-12-05,Kenya,2019-12-04,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,2256
Vegetable products/Edible vegetables,2019-12-04,2019,Q4,12,4,2019-12-05,Kenya,2019-12-04,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,462
Vegetable products/Edible vegetables,2019-12-04,2019,Q4,12,4,2019-12-08,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,yes,Buprofezin,Not satisfactory,-,Destruction,Chemical contamination,Gatwick,1,975
Vegetable products/Edible vegetables,2019-12-04,2019,Q4,12,4,2019-12-10,India,2019-12-11,For import,710809530,Okra,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7680
Vegetable products/Edible vegetables,2019-12-04,2019,Q4,12,4,2019-12-10,India,2019-12-11,For import,710809530,Okra,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5400
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,936
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2552
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Dominican Republic,2019-12-05,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1284
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,724
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-11-30,For import,709999020,Okra,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1107
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-11-30,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,500
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,900
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,533
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Egypt,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1170
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1486
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Dominican Republic,2019-12-05,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,492
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,450
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,863
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1320
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2404
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2417
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3600
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3922
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Egypt,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,748
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,565
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,675
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,500
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,800
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1468
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,864
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,India,2019-12-05,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2482
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2791
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,74
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1648
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-05,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,450
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,402
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,Dominican Republic,2019-12-06,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Gatwick,1,1172
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,Dominican Republic,2019-12-06,For import,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Gatwick,1,300
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,Dominican Republic,2019-12-06,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,389
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,555
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2304
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,India,2019-12-06,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1119
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,India,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1400
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,Kenya,2019-12-05,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,280
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-06,India,2019-12-05,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,468
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-11,India,2019-12-13,For import,710809530,Okra,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9720
Vegetable products/Edible vegetables,2019-12-05,2019,Q4,12,5,2019-12-11,India,2019-12-13,For import,710809530,Okra,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2520
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,316
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,525
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3263
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,India,2019-12-06,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1020
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Egypt,2019-12-06,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1000
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,India,2019-12-06,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3559
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,India,2019-12-06,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,891
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,India,2019-12-06,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2590
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Uganda,2019-11-06,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1330
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,833
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3880
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3875
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,India,2019-12-06,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1119
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,246
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,India,2019-12-06,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,700
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,826
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Egypt,2019-12-05,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1040
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Egypt,2019-12-06,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,533
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1822
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1453
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,375
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,600
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3223
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,432
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1209
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,693
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,269
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-06,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,300
Vegetable products/Edible vegetables,2019-12-06,2019,Q4,12,6,2019-12-07,India,2019-12-07,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2552
